924,/bɔɪsts/
925,/gæmps/
926,/klæns/
927,/kwɔnts/
928,/splɛnz/
929,/dʒɔrdz/
930,/grʌnzd/
931,/sɑnts/
932,/plʌŋkts/
933,/frʌntʃt/
934,/strɔk/
935,/ʃwɑmps/
936,/draʊndz/
937,/hɛndz/
938,/bjulz/
939,/ʃɑrfs/
940,/glɪmpts/
941,/fælts/
942,/twɔrmz/
943,/prɪŋks/
944,/trænsts/
945,/smɪŋks/
946,/blɔnts/
947,/splɛŋk/
948,/ʃɛlvz/
949,/sprʌnts/
950,/snoʊld/
951,/bleɪnd/
952,/struk/
953,/graʊts/
954,/glɔrz/
955,/zɪnts/
956,/skrintʃ/
957,/graɪnts/
958,/moʊsts/
959,/skrɔlts/
960,/ʃwɔrmd/
961,/sprid/
962,/krunts/
963,/straɪs/
964,/skrindʒ/
965,/kɪmps/
966,/grɪmpt/
967,/θɔrsts/
968,/skrɑŋk/
969,/dʒʌnts/
970,/frumz/
971,/flɪnd/
972,/straʊdz/
973,/traʊst/
974,/ʃræmp/
975,/skrɑndz/
976,/brʌnzd/
977,/græmdz/
978,/sprɪŋst/
979,/skrɑnt/
980,/wɑmps/
981,/kɪrz/
982,/ʃrɪmps/
983,/broʊmz/
984,/brænfs/
985,/fɑrndz/
986,/ʃrik/
987,/klɛnt/
988,/dɛlmz/
989,/hɛrdz/
990,/drɛnts/
991,/brʌnst/
992,/smɛldz/
993,/swinz/
994,/kwɑrts/
995,/grilz/
996,/bɔrnd/
997,/θɔrst/
998,/skrɔnd/
999,/klɪnd/
